0.767849 0.825870
0.976431 0.618792
0.537579 0.783227
0.524435 0.750505
0.829407 0.755643
0.648817 0.752540
0.922658 0.702934
0.626258 0.671807
0.684594 0.702560
0.979895 0.810974
0.867898 0.793805
0.967110 0.573403
0.925838 0.732514
0.707805 0.785872
0.804390 0.733302
0.993668 0.508678
0.908723 0.669581
0.472087 0.661056
0.636306 0.639933
0.987978 0.471222
0.959148 0.678568
0.897171 0.683253
0.964046 0.745943
0.953169 0.649527
0.946660 0.709314
0.999842 0.122800
0.758644 0.667096
0.939280 0.773344
0.984276 0.629031
0.126766 0.800017
0.949379 0.578500
0.083073 0.832652
0.239042 0.717194
0.502202 0.710692
0.705770 0.682131
0.819331 0.812025
0.065595 0.788059
0.792019 0.770437
0.663451 0.840583
0.750203 0.623199
0.560529 0.893012
0.771630 0.761368
0.733715 0.780802
0.654721 0.808064
0.264180 0.800855
0.574269 0.778327
0.713806 0.683418
0.121495 0.824996
0.785272 0.696956
0.563718 0.773936
0.017991 0.227273
0.922728 0.758348
0.538091 0.821174
0.758388 0.738331
0.448262 0.804190
0.896994 0.805812
0.962589 0.686939
0.881722 0.643851
0.982423 0.553138
0.935909 0.686024
0.744778 0.678649
0.901133 0.672395
0.406916 0.828507
0.908401 0.792196
0.891844 0.678611
0.513787 0.831815
0.849758 0.718991
0.991694 0.594561
0.784369 0.664113
0.831372 0.766549
0.973772 0.700892
0.065967 0.954545
0.874389 0.732830
0.930732 0.752957
0.151140 0.880063
0.090923 0.718186
0.629210 0.788152
0.851304 0.827730
0.874012 0.719616
0.764338 0.772109
0.295743 0.816579
0.999530 0.209251
0.464288 0.811536
0.949435 0.656475
0.980198 0.621370
0.871674 0.793604
0.942321 0.614829
0.941902 0.729262
0.192146 0.629729
0.690973 0.856598
0.929302 0.815056
0.293942 0.702316
0.951214 0.729046
0.944714 0.672648
0.502286 0.730821
0.845931 0.612992
0.338216 0.696956
0.926811 0.739559
0.841750 0.798411
0.991875 0.587215
0.957597 0.707226
0.945394 0.584508
0.985329 0.524162
0.664363 0.696170
0.803091 0.729816
0.144892 0.680172
0.644943 0.827132
0.954375 0.710664
0.991200 0.684562
0.885819 0.741201
0.975211 0.728866
0.826767 0.730794
0.443764 0.800977
0.892059 0.793890
0.968101 0.699139
0.994301 0.467046
0.966178 0.612631
0.413327 0.721689
0.188240 0.810298
0.731038 0.727423
0.797690 0.810171
0.975388 0.696776
0.787814 0.741185
0.770466 0.825753
0.621728 0.782095
0.928343 0.686989
0.038981 0.545455
0.974266 0.603956
0.934126 0.757211
0.787055 0.796350
0.845112 0.730187
0.972371 0.599259
0.579158 0.762783
0.892385 0.722334
0.984435 0.587279
0.138574 0.958690
0.843589 0.756681
0.896263 0.849146
0.185581 0.841364
0.933106 0.711081
0.776947 0.669676
0.958896 0.713734
0.921136 0.690014
1.000000 0.002453
0.910916 0.705688
0.244592 0.820570
0.747749 0.721849
0.669834 0.711877
0.743028 0.832526
0.976263 0.596669
0.856272 0.812176
0.643369 0.607660
0.852692 0.826252
0.962179 0.654083
0.993174 0.539037
0.987717 0.580785
0.380782 0.867564
0.980165 0.641520
0.902367 0.680244
0.990585 0.569478
0.068966 1.000000
0.872578 0.720404
0.819229 0.766249
0.588470 0.704234
0.782460 0.780174
0.822544 0.673902
0.902172 0.721569
0.472208 0.747733
0.264678 0.835217
0.956075 0.682667
0.800227 0.776709
0.961378 0.711780
0.672009 0.699221
0.819294 0.738985
0.998878 0.173804
0.815895 0.785006
0.864090 0.695575
0.824481 0.818985
0.944686 0.712169
0.969857 0.629559
0.942251 0.639246
0.693655 0.798402
0.816277 0.770246
0.079898 0.795296
0.512227 0.809750
0.959255 0.787867
0.927426 0.766773
0.973256 0.588700
0.622343 0.710477
0.813544 0.748533
0.898810 0.662449
0.998734 0.278219
0.747744 0.775619
0.707567 0.725701
0.927971 0.751635
0.962351 0.657403
0.239377 0.775666
0.321557 0.682952
0.927966 0.660718
0.983112 0.584644
0.989221 0.521075
0.984775 0.586591
0.808375 0.741361
0.944826 0.683505
0.793769 0.852676
0.995702 0.534595
0.960391 0.753491
0.862027 0.814062
0.384087 0.821863
0.956964 0.696350
0.901687 0.763138
0.794924 0.734756
0.947070 0.704979
0.984407 0.677678
0.996853 0.519819
0.995079 0.497870
0.963096 0.690075
0.607546 0.768035
0.858591 0.715373
0.924190 0.775542
0.974960 0.708385
0.130658 0.641158
0.795008 0.752956
0.832405 0.760453
0.635989 0.711760
0.663428 0.808529
0.959860 0.666311
0.596678 0.772033
0.935844 0.795960
0.999707 0.185805
0.994180 0.405289
0.989021 0.611931
0.907349 0.726913
0.872708 0.659069
0.923124 0.728184
0.912531 0.666181
0.814223 0.682455
0.950883 0.673911
0.948700 0.624745
0.696951 0.779995
0.644608 0.701448
0.772161 0.733820
0.080103 0.870685
0.978931 0.723491
0.993272 0.485155
0.099304 0.733735
0.896873 0.813080
0.891300 0.732088
0.859192 0.744919
0.983220 0.550173
0.555151 0.743196
0.863568 0.756787
0.985301 0.571457
0.026987 0.363636
0.096725 0.791453
0.303100 0.895676
0.638425 0.751074
0.008996 0.090909
0.985743 0.550771
0.978992 0.664618
0.914748 0.730016
0.755157 0.778904
0.988081 0.567421
0.769418 0.851202
0.192384 0.594763
0.900304 0.812430
0.354964 0.758099
0.818698 0.710661
0.705802 0.686973
0.981692 0.591541
0.216283 0.679873
0.997272 0.391279
0.449445 0.798640
0.164233 0.593354
0.947768 0.788460
0.269697 0.667470
0.195480 0.675088
0.140636 0.920531
0.610903 0.698139
0.445999 0.863704
0.968981 0.664529
0.945813 0.718853
0.846471 0.792289
0.005997 0.045455
0.071857 0.958271
0.957798 0.676265
0.771104 0.657628
0.954049 0.678994
0.986274 0.640976
0.808590 0.807505
0.606563 0.827429
0.913486 0.700399
0.823372 0.713628
0.325668 0.838873
0.907140 0.740823
0.884609 0.794773
0.857301 0.734818
0.494306 0.727302
0.754616 0.728896
0.888101 0.736648
0.334375 0.798639
0.938219 0.704229
0.099537 0.715187
0.947317 0.703761
0.747572 0.758429
0.562740 0.703306
0.999018 0.291385
0.929125 0.699574
0.479658 0.794843
0.858689 0.759690
0.915162 0.664311
0.912736 0.742562
0.889181 0.798434
0.821766 0.736785
0.950832 0.720624
0.694279 0.827245
0.999413 0.186247
0.451516 0.792319
0.144715 0.640225
0.747884 0.669961
0.902535 0.649647
0.913020 0.754733
0.675920 0.804203
0.980668 0.687568
0.516543 0.804215
0.900770 0.713419
0.507873 0.743443
0.753937 0.746187
0.944686 0.677399
0.717578 0.724209
0.961690 0.550165
0.958938 0.782823
0.984081 0.671754
0.990199 0.605648
0.590141 0.696295
0.902111 0.735601
0.998324 0.348233
0.977372 0.704782
0.995456 0.439459
0.954976 0.700285
0.059216 0.489028
0.880693 0.743719
0.982251 0.635759
0.993952 0.650469
0.557782 0.802074
0.550318 0.701066
0.917197 0.830596
0.869738 0.758198
0.584843 0.775576
0.059579 0.478417
0.812389 0.799010
0.614339 0.781914
0.271490 0.678702
0.409528 0.897494
0.963920 0.760049
0.789770 0.670725
0.956694 0.717492
0.770452 0.761180
0.071750 0.958209
0.629317 0.710653
1.000000 0.008859
0.995493 0.414562
0.079600 0.684945
0.948928 0.738879
0.996345 0.375392
0.946004 0.741097
0.767230 0.790200
0.828140 0.778310
0.881797 0.753004
0.950022 0.762851
0.661831 0.806831
0.868844 0.642493
0.965960 0.640481
0.937488 0.651951
0.963403 0.692013
0.876889 0.753176
0.967869 0.616406
0.625411 0.799069
0.675976 0.753611
0.881080 0.734859
0.899611 0.789257
0.446744 0.787050
0.966183 0.719138
0.910385 0.728423
0.950013 0.760554
0.754412 0.800546
0.966430 0.590872
0.325160 0.688561
0.937129 0.670434
0.056972 0.818182
0.978466 0.720992
0.806522 0.690576
0.250207 0.782108
0.885317 0.779542
0.763286 0.702334
0.727141 0.734397
0.914492 0.755277
0.838123 0.772007
0.635985 0.671897
0.866180 0.779707
0.911805 0.807920
0.994571 0.397712
0.920433 0.713026
0.663679 0.746992
0.871470 0.792461
0.840786 0.767380
0.948904 0.711869
0.596422 0.677784
0.683938 0.879634
0.958002 0.718589
0.971933 0.658116
0.549317 0.720867
0.750580 0.793899
0.531279 0.670857
0.952308 0.766569
0.953844 0.636772
0.094471 0.679717
0.972790 0.620448
0.795939 0.695538
0.516818 0.754212
0.134085 0.652362
0.999716 0.142049
0.913919 0.824620
0.866609 0.689540
0.947126 0.661969
0.934852 0.704185
0.778232 0.780206
0.936449 0.755193
0.993225 0.504892
0.633387 0.800738
0.957830 0.680403
0.126403 0.715338
0.907503 0.664331
0.971570 0.687308
0.859084 0.739969
0.983303 0.598170
0.470676 0.729248
0.934121 0.764651
0.934843 0.841958
0.319187 0.738671
0.005997 0.045455
0.002999 0.000000
0.718579 0.685711
0.960545 0.560271
0.845293 0.772006
0.881438 0.768985
0.950557 0.719396
0.949333 0.686587
0.986847 0.606380
0.409412 0.828221
0.514578 0.815122
0.839022 0.796131
0.702385 0.798968
0.498897 0.854661
0.905678 0.747628
0.635398 0.785710
0.068407 0.760909
0.044978 0.636364
0.761330 0.750442
0.825971 0.704793
0.943475 0.679585
0.659642 0.690069
0.935309 0.605967
0.154032 0.861963
0.908862 0.753461
0.868229 0.801419
0.371125 0.626874
0.884264 0.728724
0.922453 0.682035
0.952862 0.686604
0.486511 0.668864
0.907088 0.731793
0.974326 0.556419
0.104407 0.618818
0.963743 0.729458
0.020990 0.272727
0.944523 0.751514
0.872661 0.668578
0.701547 0.762980
0.565138 0.768475
0.927156 0.693350
0.646624 0.719452
0.664401 0.741728
0.771853 0.621761
0.852384 0.835464
0.050975 0.727273
0.442270 0.874882
0.762336 0.719841
0.915758 0.697868
0.597530 0.757076
0.926472 0.728578
0.991680 0.537380
0.562116 0.675577
0.905910 0.754012
0.265446 0.717598
0.955074 0.653508
0.388511 0.772672
0.510099 0.756853
0.946725 0.744894
0.954035 0.771135
0.646158 0.783795
0.528192 0.739894
0.999916 0.165529
0.730945 0.769157
0.990972 0.436785
0.928916 0.573176
0.956550 0.749651
0.989473 0.634836
0.771509 0.697380
0.853451 0.826087
0.684329 0.701051
0.660541 0.690078
0.755143 0.773485
0.970178 0.700767
0.128866 0.617129
0.883445 0.763493
0.739033 0.759326
0.870534 0.744955
0.919311 0.721422
0.814624 0.744683
0.712619 0.748302
0.918365 0.699765
0.963501 0.653709
0.944858 0.679333
0.360844 0.666857
0.875767 0.771380
0.735550 0.713160
0.905170 0.805006
0.915753 0.659914
0.821808 0.762339
0.448541 0.837129
0.261559 0.726949
0.071545 0.874268
0.335627 0.786396
0.878435 0.734061
0.905850 0.775211
0.953230 0.668995
0.719966 0.895502
0.825514 0.744254
0.996517 0.564792
0.822125 0.809845
0.904872 0.764725
0.929037 0.664336
0.855769 0.781486
0.907312 0.757546
0.687406 0.742441
0.983750 0.669981
0.612700 0.683230
0.942838 0.772031
0.999991 0.058598
0.935197 0.783285
0.014974 0.107983
0.491768 0.787700
0.856682 0.709489
0.914715 0.710487
0.993887 0.413204
0.869528 0.644185
0.907098 0.808125
0.768184 0.770234
0.977358 0.700315
0.056972 0.818182
0.510867 0.826318
0.999902 0.083460
0.510248 0.760130
0.931570 0.667736
0.999292 0.320768
0.677908 0.823073
0.904891 0.775725
0.491950 0.874773
0.940840 0.730550
0.883459 0.732796
0.626426 0.640346
0.990413 0.522890
0.002999 0.000000
0.901189 0.714006
0.520030 0.703837
0.927081 0.732873
0.711045 0.869847
0.152193 0.872832
0.989580 0.685699
0.844837 0.732196
0.989286 0.519040
0.973321 0.665605
0.946092 0.722970
0.857301 0.780764
0.900756 0.750032
0.623809 0.772990
0.364355 0.708223
0.929335 0.716508
0.429531 0.764554
0.564025 0.748445
0.416647 0.674184
0.254812 0.658742
0.949803 0.775138
0.044642 0.413813
0.997374 0.423045
0.973176 0.708131
0.981660 0.729675
0.941562 0.617269
0.373933 0.854932
0.973195 0.670043
0.917988 0.724436
0.512678 0.891002
0.635179 0.671052
0.988905 0.566955
0.044512 0.191632
0.948308 0.569257
0.199801 0.693029
0.940333 0.696777
0.503646 0.824098
0.962468 0.742694
0.940593 0.596153
0.111797 0.695215
0.415670 0.770474
0.732132 0.773440
0.802602 0.729651
0.861943 0.697031
0.809171 0.824824
0.580894 0.776632
0.153100 0.804148
0.428236 0.668361
0.987843 0.565248
0.910315 0.662224
0.943708 0.722703
0.201579 0.809329
0.633927 0.897014
0.665481 0.795397
0.862721 0.719896
0.845917 0.812938
0.995563 0.379830
0.559244 0.672448
0.931533 0.738099
0.954645 0.715743
0.757741 0.690982
0.969428 0.695193
0.831316 0.701280
0.605753 0.806948
0.038608 0.258650
0.994818 0.466638
0.698469 0.783986
0.777538 0.781412
0.733850 0.783629
0.934163 0.776917
0.875106 0.641002
0.998636 0.376415
0.768138 0.823273
0.849810 0.665761
0.816044 0.732267
0.552125 0.748206
0.664806 0.749471
0.959786 0.758447
0.435444 0.790288
0.997178 0.424299
0.975369 0.682657
0.985655 0.538701
0.527750 0.644896
0.888590 0.752131
0.944174 0.693247
0.681661 0.792856
0.322339 0.756448
0.082803 0.822230
0.991386 0.613957
0.778353 0.779715
0.946995 0.700926
0.498552 0.682056
0.961043 0.807266
0.877476 0.736255
0.285779 0.786337
0.211785 0.706539
0.804455 0.806685
0.766089 0.668019
0.189092 0.731866
0.916382 0.670558
0.959781 0.702496
0.938093 0.650142
0.488700 0.843261
0.840428 0.695275
0.949454 0.691795
0.966914 0.692286
0.684589 0.809868
0.971491 0.738630
0.960475 0.614730
0.736556 0.851224
0.815490 0.711027
0.068966 1.000000
0.709299 0.716379
0.059970 0.863636
0.992602 0.459268
0.244136 0.739843
0.917900 0.772519
0.921941 0.718669
0.907368 0.765823
0.671729 0.666428
0.059970 0.863636
0.900784 0.880467
0.893516 0.748617
0.461257 0.804978
0.277571 0.839924
0.998012 0.273600
0.990520 0.570688
0.888455 0.730156
0.101819 0.662670
0.817250 0.714651
0.999823 0.178811
0.935411 0.796594
0.925871 0.689244
0.190498 0.854760
0.869388 0.714362
0.304394 0.691046
0.894275 0.728864
0.954943 0.715547
0.769022 0.721745
0.751376 0.634671
0.941390 0.751121
0.891579 0.647177
0.191383 0.887478
0.784136 0.768129
0.531233 0.763448
0.923347 0.784342
0.446115 0.717703
0.992033 0.510617
0.575223 0.704294
0.273893 0.825832
0.702529 0.833154
0.992350 0.495665
0.917397 0.750258
0.928171 0.714096
0.883193 0.709105
0.984393 0.635444
0.970252 0.717787
0.872294 0.788126
0.797908 0.816031
0.791935 0.671625
0.779168 0.711200
0.852701 0.687354
0.581528 0.803125
0.473051 0.802061
0.999534 0.235572
0.933158 0.747611
0.837788 0.715139
0.959716 0.709150
0.672973 0.784106
0.936827 0.676293
0.978945 0.679082
0.993072 0.502207
0.764236 0.738372
0.873025 0.760046
0.629913 0.808078
0.466351 0.733459
0.852398 0.868725
0.883529 0.731892
0.737561 0.691212
0.863903 0.713180
0.990725 0.546840
0.966332 0.686741
0.593694 0.829198
0.936682 0.725425
0.871944 0.737708
0.994343 0.503666
0.840567 0.785479
0.967287 0.704522
0.984533 0.612377
0.843272 0.793602
0.843389 0.744503
0.845223 0.742316
0.962277 0.645620
0.569929 0.753203
0.780374 0.822202
0.720180 0.751891
0.750328 0.758045
0.373481 0.796367
0.903792 0.700202
0.014993 0.181818
0.993947 0.463702
0.809930 0.755657
0.921694 0.739001
0.965904 0.686743
0.886918 0.755352
0.879292 0.791982
0.999963 0.049576
0.767947 0.705560
0.726559 0.807907
0.786441 0.692900
0.917341 0.724242
0.739019 0.685551
0.969126 0.603402
0.956512 0.678680
0.772924 0.782576
0.839091 0.796310
0.858214 0.780520
0.968106 0.692524
0.798369 0.749728
0.937106 0.690788
0.005997 0.045455
0.847249 0.762558
0.807030 0.705464
0.857590 0.688341
0.637433 0.795589
0.610153 0.721669
0.020934 0.114526
0.689725 0.786583
0.918831 0.766074
0.797615 0.806053
0.849381 0.706511
0.299105 0.749377
0.950948 0.676800
0.906977 0.693139
0.615940 0.714991
0.906339 0.741947
0.965294 0.690640
0.796246 0.787575
0.917271 0.688262
0.812845 0.770115
0.211096 0.610024
0.331614 0.653932
0.453058 0.707889
0.259915 0.639223
0.105222 0.803113
0.961141 0.704618
0.813506 0.696584
0.915795 0.671091
0.798570 0.800994
0.766839 0.763965
0.875721 0.676895
0.829621 0.790042
0.573533 0.797054
0.981092 0.649499
0.945734 0.687700
0.902544 0.744185
0.190889 0.811503
0.963380 0.614477
0.859089 0.759485
0.140338 0.846552
0.123432 0.644443
0.002999 0.000000
0.805936 0.700329
0.882556 0.684648
0.398940 0.857193
0.886979 0.701587
0.356836 0.828884
0.869114 0.748459
0.980622 0.625425
0.868047 0.762909
0.670444 0.824560
0.224748 0.574281
0.800628 0.702938
0.816062 0.771522
0.794044 0.699102
0.639728 0.750303
0.002999 0.000000
0.995931 0.482424
0.005997 0.045455
0.950711 0.637582
0.545136 0.695474
0.065967 0.954545
0.696551 0.773803
0.050686 0.559000
0.654265 0.697105
0.790966 0.734979
0.813106 0.827516
0.987601 0.561277
0.818977 0.713422
0.648561 0.748029
0.976142 0.602204
0.988253 0.615629
0.901762 0.793991
0.943084 0.665578
0.786599 0.692962
0.980789 0.649252
0.803584 0.752540
0.110255 0.725568
0.972250 0.694676
0.999916 0.083881
0.831437 0.765747
0.545718 0.684560
0.044847 0.550211
0.934862 0.771981
0.892594 0.754007
0.802467 0.740136
0.943643 0.755471
0.967957 0.668821
0.970946 0.713918
0.457271 0.827124
0.953537 0.578051
0.853991 0.804971
0.951475 0.733848
0.984155 0.638542
0.963408 0.727949
0.619395 0.757069
0.818777 0.794586
0.980300 0.721931
0.961578 0.653017
0.480943 0.800492
0.948704 0.660951
0.323624 0.818061
0.955800 0.619548
0.757513 0.783910
0.983829 0.645487
0.929768 0.720891
0.209420 0.705828
0.837550 0.755741
0.836991 0.799219
0.511887 0.793382
0.961075 0.583771
0.874845 0.657409
0.971603 0.605535
0.892161 0.723639
0.444504 0.738144
0.893572 0.691129
0.636395 0.824810
0.808389 0.837974
0.989445 0.514433
0.703153 0.743363
0.935746 0.753990
0.946278 0.726481
0.724729 0.723546
0.258705 0.790318
0.977008 0.668262
0.831949 0.762451
0.916573 0.731446
0.248531 0.734572
0.775303 0.732614
0.744857 0.702288
0.820183 0.730461
0.823019 0.726422
0.980207 0.620261
0.760460 0.855722
0.923878 0.750682
0.229069 0.838160
0.754467 0.731733
0.870417 0.663652
0.999236 0.375017
0.477413 0.656273
0.483383 0.708733
0.148389 0.830995
0.976357 0.688980
0.008986 0.029298
0.925317 0.663281
0.863331 0.694676
0.842872 0.782023
0.314940 0.821700
0.953141 0.729022
0.986837 0.623088
0.791339 0.756633
0.917984 0.773282
0.386425 0.690674
0.999865 0.125137
0.927901 0.707991
0.067718 0.460596
0.784927 0.763154
0.541243 0.800056
0.777929 0.762425
0.986656 0.524664
0.890271 0.750150
0.865906 0.702352
0.995190 0.460537
0.207278 0.738296
0.176492 0.705002
0.634337 0.679424
0.808715 0.746526
0.849586 0.730324
0.982996 0.569343
0.385754 0.770341
0.070963 0.588979
0.909156 0.727306
0.002999 0.000000
0.780458 0.729664
0.978047 0.577616
0.455544 0.800139
0.485622 0.804940
0.822967 0.751744
0.005997 0.045455
0.513889 0.815404
0.760101 0.848123
0.343002 0.825559
0.620266 0.695225
0.788783 0.733209
0.864066 0.730742
0.787777 0.764703
0.342034 0.872485
0.656928 0.775098
0.939318 0.665543
0.984942 0.511245
0.625085 0.752521
0.688538 0.800071
0.498850 0.884701
0.963822 0.717884
0.939108 0.652987
0.906260 0.670037
0.746715 0.749208
0.237650 0.841710
0.636106 0.710527
0.886043 0.697426
0.666207 0.619473
0.103220 0.685736
0.953886 0.609497
0.912261 0.693871
0.909277 0.771711
0.876424 0.770151
0.952522 0.724124
0.927589 0.703044
0.485152 0.704458
0.910902 0.746831
0.904253 0.759289
0.965247 0.673822
0.934876 0.674597
0.963524 0.695164
0.801903 0.757970
0.964721 0.653441
0.294291 0.671176
0.281077 0.779853
0.872536 0.706801
0.780155 0.722921
0.768957 0.804319
0.896212 0.766558
0.579092 0.826775
0.752344 0.717208
0.676506 0.760453
0.875832 0.761904
0.005997 0.045455
0.772342 0.759647
0.321831 0.840764
0.672810 0.702618
0.986977 0.596213
0.983941 0.700797
0.680958 0.784035
0.604305 0.659884
0.968688 0.658096
0.676134 0.886510
0.610879 0.768408
0.994022 0.456887
0.469126 0.807669
0.944504 0.712836
0.737729 0.808599
0.695866 0.678391
0.866948 0.692020
0.881713 0.797654
0.810661 0.624400
0.828001 0.760495
0.973479 0.641858
0.895094 0.701704
0.969778 0.597204
0.505154 0.671911
0.889060 0.684349
0.794849 0.781543
0.874063 0.677062
0.540992 0.776784
0.957355 0.687932
0.200941 0.645257
0.379161 0.818110
0.558392 0.771536
0.808324 0.738647
0.607923 0.704730
0.318628 0.744201
0.205975 0.892803
0.103383 0.667775
0.782655 0.798863
0.199614 0.778775
0.901501 0.782442
0.947820 0.736992
0.354540 0.792408
0.855751 0.716499
0.833281 0.801596
0.831814 0.751107
0.882923 0.673820
0.255524 0.781308
0.991424 0.549771
0.897758 0.723085
0.096725 0.791453
0.996629 0.481146
0.979155 0.665649
0.818772 0.847853
0.422025 0.728071
0.886821 0.717364
0.950762 0.733648
0.960344 0.728216
0.387607 0.911389
0.107760 0.790042
0.697086 0.805456
0.788298 0.831597
0.690586 0.727246
0.809088 0.763994
0.985869 0.577649
0.852049 0.737502
0.961690 0.587439
0.991452 0.543597
0.896910 0.720088
0.716027 0.732939
0.883333 0.715014
0.905598 0.742790
0.945790 0.704723
0.665197 0.814365
0.727434 0.684291
0.610698 0.775927
0.926914 0.647540
0.964470 0.701681
0.784103 0.852772
0.781612 0.813416
0.988784 0.584132
0.648430 0.828272
0.951926 0.634179
0.589368 0.845058
0.633089 0.728524
0.889442 0.735819
0.943913 0.675546
0.473470 0.756178
0.808240 0.785500
0.975956 0.707985
0.951717 0.774301
0.865114 0.766674
0.824741 0.790122
0.797946 0.758990
0.968893 0.689679
0.852207 0.703166
0.961080 0.611569
0.873318 0.779322
0.175305 0.474427
0.131562 0.678845
0.670798 0.771621
0.954282 0.763053
0.628717 0.746363
0.978885 0.722225
0.639184 0.728340
0.994008 0.497191
0.857413 0.722295
0.851467 0.804073
0.890867 0.660511
0.913695 0.706136
0.295343 0.925240
0.658637 0.789960
0.689311 0.729905
0.673913 0.842451
0.962463 0.757845
0.488057 0.790554
0.407936 0.780824
0.490069 0.751643
0.953523 0.697684
0.940989 0.784908
0.901450 0.772904
0.928255 0.698999
0.806373 0.756607
0.217796 0.687103
0.812771 0.766404
0.822418 0.708158
0.219901 0.770673
0.989128 0.636914
0.931202 0.683998
0.504949 0.762471
0.966537 0.685115
0.942465 0.691100
0.190349 0.715020
0.936161 0.677519
0.835474 0.800648
0.656965 0.807060
0.868243 0.803777
0.998729 0.310559
0.923366 0.699324
0.705919 0.655554
0.658897 0.770185
0.466164 0.849134
0.541918 0.714290
0.905324 0.795555
0.893176 0.736008
0.931481 0.683654
0.945468 0.740518
0.170663 0.750830
0.925741 0.690231
0.986740 0.616283
0.848990 0.729493
0.940021 0.655354
0.985273 0.629130
0.818414 0.733709
0.988760 0.600939
0.580713 0.777266
0.726419 0.718373
0.910366 0.649367
0.672493 0.760239
0.956024 0.682223
0.697151 0.843597
0.838588 0.761081
0.723798 0.769702
0.986577 0.567867
0.972208 0.705738
0.736411 0.853971
0.126337 0.700088
0.404169 0.772037
0.428413 0.916647
0.598797 0.885282
0.923222 0.653807
0.970476 0.674737
0.005997 0.045455
0.207460 0.746409
0.687825 0.799864
0.193762 0.648291
0.298640 0.700609
0.600170 0.777901
0.782669 0.691072
0.211739 0.674290
0.881056 0.843448
0.989915 0.540548
0.720292 0.727520
0.994236 0.501419
0.169480 0.739441
0.999567 0.231642
0.102303 0.674925
0.975365 0.739948
0.800409 0.710861
0.743516 0.775993
0.404313 0.826055
0.605716 0.676203
0.764264 0.603381
0.376438 0.824036
0.625341 0.765482
0.942586 0.747967
0.746608 0.782214
0.987112 0.712252
0.871516 0.703017
0.790896 0.763735
0.831111 0.679724
0.719836 0.669029
0.088791 0.594756
0.402400 0.622003
0.313250 0.794632
0.551030 0.700463
0.973498 0.691147
0.939504 0.734954
0.938237 0.732272
0.950609 0.664068
0.969633 0.754997
0.439839 0.688265
0.833755 0.756754
0.131627 0.693501
0.836889 0.760271
0.964879 0.737828
0.959674 0.585578
0.800069 0.755200
0.654674 0.758710
0.920521 0.683737
0.798132 0.669905
0.822115 0.696611
0.914608 0.629237
0.233641 0.836661
0.776635 0.817134
0.574692 0.771850
0.786799 0.739985
0.990772 0.666542
0.857008 0.790867
0.990888 0.540862
0.951852 0.735242
0.617849 0.786462
0.843822 0.778554
0.780416 0.803874
0.829388 0.649150
0.885554 0.716344
0.789416 0.773996
0.169946 0.687223
0.726573 0.799657
0.957872 0.744590
0.400090 0.579283
0.999628 0.223644
0.911838 0.803891
0.992778 0.642368
0.895290 0.766318
0.945631 0.663885
0.968707 0.747728
0.908876 0.734720
0.338323 0.738949
0.927347 0.741914
0.204247 0.901239
0.628922 0.670596
0.664941 0.783753
0.606652 0.779376
0.962002 0.693832
