0.000000 -100.000000 -5.000000 0.000000
0.503381 0.554114 -3.032830 0.001533
0.033032 0.094701 -5.069166 0.000000
0.394027 0.590926 -2.122929 0.020769
0.360789 0.509405 -2.918519 0.002221
0.113050 0.141487 -4.342105 0.000009
0.473277 0.801882 0.586343 0.696137
0.386232 0.785307 0.315298 0.604503
0.213736 0.442226 -2.568127 0.006397
0.274877 0.529136 -2.139971 0.019921
0.176434 0.511823 -1.868543 0.037476
0.203725 0.504521 -2.069700 0.023615
0.397703 0.435025 -3.694786 0.000140
0.508861 0.605873 -2.317829 0.012688
0.490487 0.649693 -1.771829 0.046178
0.508386 0.472489 -4.123570 0.000024
0.506166 0.892442 2.021559 0.973535
0.505007 0.923763 2.540661 0.993084
0.503408 0.902103 2.180623 0.981984
0.512160 0.905645 2.412883 0.990150
0.486652 0.837374 1.146887 0.854743
0.503079 0.898173 2.115805 0.978868
0.515761 0.904509 2.386592 0.989426
0.503728 0.901028 2.162877 0.981172
0.471346 0.874469 1.745146 0.951157
0.494184 0.947667 2.938369 0.997916
0.516883 0.937944 3.248725 0.999264
0.454824 0.906197 2.151371 0.980630
0.516951 0.953704 3.742065 0.999883
0.516330 0.956192 3.827178 0.999917
0.516785 0.939217 3.285998 0.999354
0.516353 0.932820 3.102617 0.998784
0.000000 -100.000000 -5.000000 0.000000
0.516672 0.943501 3.414509 0.999593
0.516535 0.938912 3.277031 0.999333
0.516535 0.938912 3.277031 0.999333
0.492394 0.983444 3.477695 0.999678
0.516368 0.933327 3.116804 0.998841
0.477176 0.783311 0.305576 0.601179
0.496767 0.956755 3.098377 0.998767
0.496417 0.955276 3.073130 0.998658
0.499104 0.974578 3.404493 0.999578
0.502705 0.917030 2.428231 0.990552
0.511603 0.934172 3.140578 0.998931
0.515290 0.923584 2.853562 0.997274
0.474344 0.841567 1.207203 0.867971
0.497176 0.869114 1.641263 0.939605
0.508884 0.890096 1.983073 0.971057
0.480533 0.860998 1.540121 0.926433
0.515673 0.876162 1.778847 0.954503
0.482658 0.836165 1.126740 0.850142
0.479964 0.820959 0.873512 0.784764
0.494128 0.873198 1.742252 0.950860
0.491895 0.935979 2.756486 0.996325
0.457099 0.886963 1.850970 0.961050
0.496464 0.892128 2.016405 0.973214
0.471823 0.833449 1.077793 0.838584
0.516722 0.951620 3.672457 0.999847
0.516475 0.944123 3.433580 0.999621
0.510297 0.903085 2.353876 0.988462
0.516485 0.940706 3.330118 0.999448
0.448481 0.973535 3.236331 0.999231
0.448481 0.973535 3.236331 0.999231
0.517440 0.942689 3.389775 0.999555
0.499938 0.901959 2.178245 0.981877
0.471253 0.883434 1.895620 0.964706
0.481512 0.861757 1.552722 0.928183
0.452647 0.948257 2.822800 0.997001
0.514696 0.895950 2.193794 0.982567
0.512422 0.734621 -0.556965 0.313564
0.510408 0.796461 0.379243 0.626377
0.482165 0.760895 -0.110998 0.464354
0.514884 0.918712 2.728734 0.996004
0.488674 0.947582 2.937056 0.997907
0.514444 0.910356 2.523813 0.992747
0.510371 0.866038 1.580293 0.931903
0.382079 0.737066 -0.350596 0.383422
0.382401 0.797498 0.394775 0.631684
0.383153 0.763490 -0.034700 0.489052
0.511428 0.866446 1.588138 0.932934
0.513689 0.907042 2.445455 0.990986
0.485694 0.943522 2.874167 0.997445
0.510813 0.894922 2.171231 0.981558
0.123252 0.571937 -1.220697 0.129183
0.062217 0.144961 -5.000000 0.000000
0.362085 0.624062 -1.614993 0.063627
0.478355 0.942104 2.925311 0.997827
0.479818 0.934046 2.726157 0.995973
0.511619 0.873691 1.729617 0.949550
0.478616 0.942304 2.855238 0.997288
0.500131 0.716664 -0.721144 0.260673
0.479464 0.935214 2.744491 0.996189
0.478616 0.942304 2.855238 0.997288
0.515248 0.876408 1.783776 0.954977
0.515619 0.888215 2.026892 0.973865
0.384603 0.502768 -3.044814 0.001474
0.473914 0.960712 3.269485 0.999315
0.514476 0.858110 1.430222 0.909788
0.428592 0.928865 2.733330 0.996059
0.111749 0.402026 -2.275866 0.014151
0.457538 0.926812 2.477920 0.991757
0.457538 0.926812 2.477920 0.991757
0.428679 0.931715 2.793750 0.996720
0.479703 0.920545 2.512481 0.992513
0.476218 0.950913 3.087121 0.998719
0.453574 0.873815 1.647939 0.940406
0.461261 0.873410 1.727485 0.949327
0.461261 0.873410 1.727485 0.949327
0.461261 0.873410 1.727485 0.949327
0.459875 0.850489 1.350916 0.896182
0.445653 0.908809 2.192479 0.982509
0.444706 0.903238 2.104891 0.978301
0.445490 0.902686 2.096230 0.977842
0.444837 0.903971 2.116394 0.978898
0.453650 0.951586 2.876822 0.997466
0.080032 0.502147 -1.384225 0.097936
0.450275 0.920923 2.384145 0.989357
0.383364 0.834414 0.902873 0.793030
0.425827 0.852243 1.336379 0.893538
0.451868 0.935110 2.610734 0.994340
0.451560 0.964585 3.089033 0.998728
0.448141 0.902063 2.086460 0.977314
0.451559 0.928206 2.500177 0.992251
0.447169 0.913413 2.265129 0.985453
0.445739 0.905399 2.138827 0.980023
0.445739 0.905399 2.138827 0.980023
0.446908 0.903976 2.116473 0.978902
0.451089 0.925525 2.457392 0.991276
0.441648 0.891214 1.917013 0.966356
0.437752 0.873248 1.639224 0.939359
0.312883 0.753290 -0.151366 0.450999
0.448871 0.920903 2.383827 0.989347
0.439884 0.958166 2.983987 0.998201
0.438553 0.815775 0.773248 0.755316
0.403263 0.741516 -0.293726 0.402869
0.437411 0.946164 2.788904 0.996671
0.436370 0.940536 2.698013 0.995619
0.434978 0.933139 2.824246 0.997014
0.436315 0.938125 2.659189 0.995086
0.466089 0.902421 2.220111 0.983684
0.462842 0.891093 2.025552 0.973782
0.436370 0.940536 2.698013 0.995619
0.436370 0.940536 2.698013 0.995619
0.436370 0.940536 2.698013 0.995619
0.436202 0.939635 2.683496 0.995426
0.436388 0.941683 2.716507 0.995855
0.436388 0.941683 2.716507 0.995855
0.017689 0.097413 0.644809 0.715161
0.435111 0.934908 2.862422 0.997349
0.449247 0.910951 2.226250 0.983935
0.448926 0.925723 2.460551 0.991352
0.462842 0.891093 2.025552 0.973782
0.434995 0.934290 2.849048 0.997235
0.435111 0.934908 2.862422 0.997349
0.449250 0.897083 2.008519 0.972716
0.206730 0.611583 -1.237242 0.125749
0.434782 0.807105 0.646320 0.715647
0.453122 0.875580 1.675086 0.943578
0.504370 0.914249 2.381929 0.989293
0.462820 0.940614 2.898138 0.997631
0.461760 0.888575 1.982694 0.971031
0.471072 0.889174 1.992876 0.971706
0.467354 0.858384 1.479409 0.917548
0.365101 0.718063 -0.570732 0.309007
0.444927 0.875364 1.671762 0.943197
0.467837 0.812600 0.751155 0.748590
0.449634 0.836318 1.078913 0.838855
0.450289 0.903006 2.101251 0.978109
0.456438 0.892421 1.935801 0.967753
0.450261 0.902845 2.098724 0.977975
0.415368 0.764347 0.043937 0.513895
0.450415 0.903729 2.112595 0.978702
0.450466 0.901993 2.085363 0.977254
0.251154 0.421576 -3.713220 0.000131
0.474698 0.948501 3.042617 0.998515
0.473656 0.942739 2.936910 0.997906
0.474810 0.944189 2.963431 0.998077
0.362583 0.781819 0.193011 0.562944
0.509124 0.960909 3.169417 0.999031
0.508005 0.953764 3.047342 0.998538
0.489719 0.889725 2.014155 0.973073
0.464879 0.831793 1.051550 0.832169
0.466804 0.840087 1.183515 0.862874
0.513811 0.769431 -0.038895 0.487715
0.507889 0.863113 1.544288 0.927015
0.517241 0.973913 4.511010 0.999996
0.508024 0.906598 2.254949 0.985068
0.463547 0.933305 2.765651 0.996426
0.516951 0.948721 3.578030 0.999779
0.399622 0.754773 -0.113614 0.463494
0.515753 0.968266 4.276221 0.999988
0.473302 0.899477 2.169270 0.981468
0.515235 0.930341 3.034052 0.998473
0.515197 0.956107 3.824232 0.999916
0.495874 0.926423 2.585206 0.993908
0.515967 0.971427 4.405399 0.999993
0.507606 0.873439 1.711372 0.947610
0.471264 0.978791 3.612730 0.999807
0.471264 0.978791 3.612730 0.999807
0.477750 0.936912 2.830867 0.997075
0.211864 0.754881 -0.098441 0.468471
0.511619 0.887915 2.020548 0.973473
0.387552 0.732359 -0.416087 0.361043
0.296060 0.804269 0.446539 0.649320
0.512342 0.982664 4.915771 0.999999
0.516865 0.972663 4.457443 0.999995
0.170999 0.581640 -1.364901 0.101319
0.197115 0.335991 -3.480159 0.000319
0.499268 0.981992 3.532851 0.999738
0.447677 0.921021 2.385702 0.989401
0.513190 0.927548 2.958350 0.998045
0.516539 0.958614 3.912260 0.999942
0.463003 0.923365 2.587587 0.993950
0.185320 0.451067 -2.496231 0.007835
0.461820 0.925846 2.631805 0.994676
0.507391 0.672580 -1.367733 0.100818
0.495193 0.886098 1.954713 0.969110
0.474071 0.607175 -2.095854 0.022178
0.515978 0.919903 2.758864 0.996351
0.434272 0.862374 1.501728 0.920902
0.414522 0.889574 1.970629 0.970215
0.513151 0.746521 -0.381730 0.372773
0.473821 0.723566 -0.559047 0.312874
0.305553 0.629125 -1.396259 0.095871
0.495708 0.774765 0.112780 0.536232
0.423300 0.665067 -1.254440 0.122244
0.490372 0.833691 1.085513 0.840443
0.490994 0.829162 1.010059 0.821718
0.494242 0.810941 0.707115 0.734949
0.296597 0.660169 -1.109810 0.153795
0.257054 0.546837 -2.003675 0.027593
